,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
HRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL004W_mRNA,19.56,141.5,35.72,85.66,44.77,47.47,46.83,51.56,50.12,42.47,121.59,18.37,109.07,49.65,153.8,17.64,88.19,8.67,20.07,59,19.63,103.26,0,7.5,37.57,0,0,0,0
YNL004W_pre-mRNA,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL013C_mRNA,24.88,30.97,18.04,20.46,25.75,25.69,24.09,24.89,24.86,19.95,11.31,15.34,0,16.27,2.93,8.63,3.83,22.64,19.22,7.7,4.39,3.36,0,0,0,0,0,0,0
YLR207W_mRNA,37.78,6.46,46.15,12.22,44.96,16.67,50.53,40.24,37.16,40.91,18.17,44.14,7.11,38.98,12.84,49.22,13.98,28.25,33.42,50.64,33.7,36.82,21.49,17.19,0,0,0,49.4,104.69
YLR301W_mRNA,169.01,115.03,244.72,80.59,215.62,154.6,175.94,196.79,184.44,210.02,98.06,212.62,121.39,214.12,38.12,263.98,182.54,145.6,134.87,99.46,245.81,138.45,346.21,277.17,0,220.38,0,101.88,0
YOR267C_mRNA,46.09,59.84,44.45,22.36,34.44,45.04,31.53,31.31,38.25,34.61,76.52,32.46,47.59,42.17,37.46,23.38,47.96,27.28,23.69,11.58,31.38,73.29,0,0,0,5.92,0,15.26,0
YOL123W_mRNA,67.95,366.28,47.2,397.64,56.64,412.88,54.82,69.66,67.4,67.59,469.41,54.97,383.4,66.65,442.85,39.29,435.52,16.49,19.1,28.03,37.96,462.03,46.79,37.44,0,114.65,0,12.3,380.59
YDR291W_mRNA,7.31,0,12.55,12.08,16.01,6.22,16.87,15.21,16.59,21.48,11.09,15.7,26.53,13.82,3.19,4.71,9.73,4.95,5.73,8.4,4.79,7.33,4,3.21,0,17.19,8.9,0,84.61
YPL204W_mRNA,56.99,9.41,55.62,63.3,57.04,51.61,54.58,51.75,62.28,64.23,40.92,40.77,38.86,48.06,62.38,42.23,36.66,62.57,61.31,57.3,44.35,25.04,62.39,49.93,0,0,0,186.85,0
YOL133W_mRNA,43.11,138.32,54.58,169.16,50.33,137.91,112.05,79.47,104.22,67.07,109.34,70.16,311.56,71.25,275.03,53.46,166.9,94.89,83.02,43.34,49.43,200.74,0,0,0,22.16,0,0,0
YLR097C_mRNA,8.54,6.59,11.4,24.95,18.08,8.51,17.13,13.81,22.18,13.18,23.61,22.8,7.26,13.44,13.11,5.13,13.32,10.08,12.98,22.89,3.26,20.05,10.89,8.72,0,70.22,0,0,142.52
YMR186W_mRNA,1289.29,1301.38,1330.12,1151.35,1340.19,1154.01,1335.72,1469.51,1312.22,1316.63,1539.19,1279.66,1313.88,1336.64,1321.96,1447.25,1606.94,1246.69,1304.3,1498.51,1339.07,1712.47,1598.72,1463.85,884.7,1152.44,2184.81,1018.86,1503.56
YHL002W_mRNA,27.23,52.5,20.85,75.05,17.81,71.13,28.56,21.58,22.27,26.28,48.34,11.37,66.49,10.72,93.96,38.89,93.93,8.05,16.56,45.63,26.03,35.92,0,6.95,34.87,0,0,0,141.85
YGL073W_mRNA,6.62,61.09,4.37,68.05,9.4,43.35,14.13,12.59,11.46,9.2,37.5,9.28,30.27,5,34.42,17.91,29.08,4.7,3.63,0,7.59,60.37,15.25,12.2,0,0,0,0,0
YMR288W_mRNA,9.2,23.87,17.61,25.65,17.62,29.09,11.96,15.18,11.62,16.98,14.92,15.55,18.99,12.49,26.37,18.67,18.37,12.26,9.47,0,13.19,12.1,46.89,42.03,17.67,4.73,0,0,0
YOR319W_mRNA,12.34,57.38,7.75,88.45,1.54,117.23,4.5,11.97,9.5,7.14,53.81,0,26.33,0,57.05,7.42,55.19,0,0,0,0,7.27,15.7,12.56,0,0,0,0,0
YKL138C-A_mRNA,0,15.55,14.08,52.29,9.92,50.16,14.53,27.06,21.08,11.53,39.77,13.3,59.93,25.08,30.92,11.98,94.22,7.77,6,0,7.61,35.46,0,0,0,0,0,0,0
YKL101W_mRNA,12.87,31.38,16.76,44.71,17.53,44.99,13.25,13.07,18.35,19.5,56.18,12.51,46.08,14.65,35.82,10.24,32.7,19.74,15.24,0,21.7,14.58,12,9.67,0,9.34,154.55,16.03,0
YBR133C_mRNA,38.64,27.67,41.44,45.24,45.3,31.74,41.2,44.48,45.39,51.69,59.76,65.39,25.39,63.55,22.42,28.84,16.86,37.87,36.54,32.15,45.84,30.39,114.47,92.48,0,76.72,0,37.64,0
YBR272C_mRNA,40.85,31.5,29.94,30.9,33.92,13.55,28.56,38.76,33.41,30.88,26.86,36.37,34.69,27.86,34.8,12.28,31.81,32.19,35.2,45.63,18.22,39.91,0,0,0,0,0,208.34,0
YOR020C_mRNA,254.34,747.26,213.46,1468.6,293.99,1518.58,463.19,411.84,399.21,264.6,1184.9,210.95,1172.6,352.8,1027.69,121.87,646.85,129.94,100.3,0,127.6,440.25,150.48,120.42,0,65.37,0,28.06,757.05
YLL026W_mRNA,113.63,265.1,113.99,339.29,114.01,260.34,118.42,157.34,141.52,132.69,399.27,121.48,416.81,127.21,415.84,164.68,518.45,75.6,96.88,169.43,191.8,459.04,78.43,78.45,78.47,26.25,337.28,99.17,565
YFL014W_mRNA,12.42,72.61,1.46,122.09,2.32,93.68,47.56,34.94,39.43,3.59,59.42,3.11,95.95,8.8,153.99,5.6,54.47,0,0,0,35.6,22.08,0,0,0,0,0,0,549.24
YJL159W_mRNA,679.47,3228.33,574.07,3127.43,694.16,3739.36,941.02,1074.66,1018.54,690.91,3140.44,531.8,2877.15,689.69,3004.66,1931.45,2924.11,520.88,552.51,661.26,546.51,2385.86,591.85,759.36,1403.47,544.75,1600.32,604.74,2326.73
YBR072W_mRNA,0,0,4.83,16.03,3.06,6.15,6.73,17.5,16.56,5.93,53.63,4.11,0,3.87,6.32,14.79,41.25,9.65,14.9,32.97,18.8,7.25,0,0,0,84.28,0,115.78,257.49
YCR021C_mRNA,0,0,3.45,2.85,2.19,8.76,8.01,2.84,6.76,5.09,0,4.4,3.74,2.77,4.5,7.92,5.88,17.28,13.34,0,3.36,0,0,26.91,135,84.31,0,31.02,238.38
YDR533C_mRNA,6.62,23.04,27.29,138.84,23.5,69.37,22.64,16.06,23.89,23.96,62.86,14.92,54.97,14.07,50.9,38.82,115.24,15.61,33.15,93.19,53.15,181,0,0,0,0,1191.5,0,83
YPL280W_mRNA,0,0,0,0,0,0,0,2.95,2.74,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR391C_mRNA,0,0,0,0,0,0,0,0,2.74,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR171W_mRNA,25.75,13.26,42.47,52.96,31.01,59.89,45.41,72.19,47.91,39.76,57.66,35.82,58.42,43.24,74.71,129.05,95.67,37.15,28.68,0,108.29,100.82,164.29,140.24,43.97,0,367.39,131.35,0
YLR259C_mRNA,496.44,547.56,558.62,546.23,522.72,515.86,586.01,566.74,598.19,634.18,595.72,560.3,567.07,562.09,587.57,559.72,645.76,493.77,487.61,468.85,485.2,541.78,194.18,207.57,260.06,232,995.19,471.4,575.27
YDR258C_mRNA,44.76,153.37,38.98,163.16,50.17,123.18,51.58,46.07,46.59,54.97,134.49,42.79,117.19,51.24,122.4,51.38,149.02,24.1,18.61,0,40.44,173.7,20.83,20.84,20.84,133.88,0,43.1,33.82
YPL240C_mRNA,265.9,446.94,348.3,772.14,320.12,650.45,431.3,396.68,350.96,383.37,623.72,347.38,454.95,335.15,484.84,479.16,869.69,322.31,365.63,518.1,405.89,729.59,548.54,576.78,722.04,143.64,321.99,458.13,752.05
YOL068C_mRNA,6.21,0,18.39,6.48,10.93,7.26,8.5,13.62,14.85,13.82,2.49,13.49,5.38,15.25,12.7,11.21,8.04,41.64,34.03,8.33,7.13,0,0,0,0,0,0,0,0
YPL015C_mRNA,10.09,5.84,33.27,14.73,19.79,11.3,37.95,25.45,39.31,32.12,20.9,18.94,16.07,35.72,27.09,15.92,6.74,14.89,11.5,0,20.24,8.88,0,7.73,38.75,0,0,0,0
YOR025W_mRNA,78.07,49.27,72.45,36.82,64.52,21.19,80.26,62.9,66.92,81.49,78.4,66.34,33.15,53.62,43.54,78.95,36.33,86.65,77.68,47.57,67.82,37.45,81.58,65.28,0,165.39,0,0,0
YDR191W_mRNA,29.5,24.85,10.74,15.67,8.02,16.03,8.07,9.37,16.26,20.19,22.24,8.06,10.26,6.33,4.12,14.51,5.38,14.08,10.7,0,6.15,0,0,3.39,0,0,0,0,0
YGR223C_mRNA,5.09,35.35,10.19,34.67,7.61,19,4.18,7.9,4.41,16.21,18.08,5.1,38.93,8.41,50.76,6.89,35.7,6.01,4.64,0,8.75,4.48,0,0,0,0,0,17.97,0
YDR225W_mRNA,71.07,139.45,66.67,144.79,64.94,165.29,52.96,77.14,94.68,73.62,234.95,38.33,126.26,55.12,236.73,69.07,187.77,69.16,73.4,87.98,62.72,86.71,0,0,0,44.99,46.57,193.12,34.49
YBL003C_mRNA,75.83,246.23,78.64,137.56,96.32,140,96.68,136.13,94.3,73.42,146.47,43.81,195.27,106.42,126.61,5.26,102.3,104.13,101.29,93.77,40.12,207.78,22.17,17.74,0,0,1006.86,0,0
YDR224C_mRNA,100.61,190.38,93.88,188.65,100.76,245.65,103.86,177.01,130.94,90.59,243.41,69.2,112.31,98.23,216.32,89.25,262.87,91.72,107.86,163.74,44.13,268.78,24.49,19.49,0,0,703.22,46.24,293.91
YBL002W_mRNA,250.04,919.22,106.35,767.49,205.72,823.65,182.25,170.14,146.94,142.87,659.61,115.74,681.85,165.97,533.09,291.07,806.78,119.2,121.59,132.07,171.79,640.55,518.28,431.52,84.05,67.48,613.04,323.47,206.95
YHR067W_mRNA,15.12,14.02,5.7,0,13.56,9.04,13.24,13.56,15.71,14,10.76,27.25,11.58,5.71,32.52,8.18,14.16,3.57,2.75,0,10.4,0,0,0,0,0,0,202.84,37.87
YCR020W-B_mRNA,10.05,0,8.28,24.61,15.01,7.55,13.74,24.37,17.4,24.72,23.96,7.55,25.79,9.49,0,0,0,0,13.67,60.6,0,0,0,0,0,0,0,0,0
YPR033C_mRNA,179.44,138.24,190,144.35,170.13,146.73,142.53,167.75,168.2,178.73,120.89,177.78,125.22,164,150.74,109.64,141.54,212.22,207.86,193.98,161.52,179.67,184.99,207.21,296.48,269.78,0,238.43,192.76
YOL012C_mRNA,7.75,72.05,29.22,71.94,27.51,87.16,25.45,33.09,31.33,28.05,133.6,31.05,84.3,25.62,77.6,27.97,49.38,4.56,3.52,0,13.33,34.23,14.8,11.85,0,0,0,0,0
YGR268C_mRNA,8.67,10.08,9.19,0,6.48,45.54,16.6,9.25,10.01,10.04,25.79,4.34,33.31,18.42,20.05,7.82,34.91,0,0,0,0,38.33,0,0,0,0,0,0,0
YOR284W_mRNA,7.46,8.67,10.55,21.87,11.16,16.78,16.34,7.97,9.7,4.32,17.74,11.21,19.09,17.62,22.98,13.47,2.5,0,0,0,12.84,6.59,0,0,0,0,288.2,65.89,0
YNR032C-A_mRNA,0,79.04,13.09,22.15,12.45,34,33.44,28.03,25.66,9.65,121.29,5.56,145.07,20.98,52.39,0,0,0,0,0,25.48,0,0,0,0,0,0,0,0
YML058W-A_mRNA,0,0,0,0,0,0,0,7.85,8.76,2.93,0,10.13,0,4.78,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0
YJR036C_mRNA,0,2.87,1.46,0,1.39,0,0.68,1.21,0.36,0.72,4.4,1.87,3.16,2.35,1.9,3.36,0.83,7.36,6.82,5,0,6.54,0,0,0,0,0,0,0
YGL141W_mRNA,21.98,22.53,20.13,28.42,18.7,25.44,16.7,19.9,22.91,19.79,28.81,20.79,17.06,16.14,26.13,16.52,16.25,2.89,8.93,29.46,30.8,23.55,0,0,0,30.13,72.82,56.04,60.87
YGL168W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL244C_mRNA,31.55,14.63,49.06,9.23,33.01,0,38.84,41.63,50.09,32.88,33.68,39.5,8.06,20.86,4.85,48.38,25.33,63.74,54.89,25.38,36.18,11.12,0,0,0,77.85,0,0,0
YER039C_mRNA,0,0,0.86,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR053C_mRNA,163.2,104.29,103.17,196.25,72.2,163.4,139.23,168.35,184.94,91.36,144.79,77.43,120.31,83.08,148.12,298.28,325.28,365.16,342.83,267.7,455.43,392.63,521.73,496.61,389.96,0,0,166.8,161
YGL253W_mRNA,755.52,567.5,900.1,608.97,887.05,664.79,728.5,790.34,817.7,839.96,478.7,832.13,528.99,816.26,498.2,1056.15,568.8,1285.01,1215.87,986.78,1212.09,771.99,1283.91,1192.56,826.87,699.31,680.32,729.58,403.46
YHR094C_mRNA,166.12,9.16,193.21,42.35,161.35,23.63,152.74,152.22,132.64,174.27,9.37,190.44,25.21,145.01,15.18,110.43,11.89,92.51,103.32,140.37,115.83,24.37,132.16,105.35,0,121.62,0,62.78,0
YFL011W_mRNA,0,0,0,0,0,0,0,0.75,1.11,1.12,0,0,0,0,0,0,0,0,0,0,0,0,14.8,11.84,0,0,0,0,0
YOL156W_mRNA,0,0,0,0,0,0,0,0.18,1.35,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL069C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL318C_mRNA,0,13.51,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL245C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR158W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR072W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR011W_mRNA,341.4,95.68,234.94,203.12,297.62,219.13,260.4,176.68,178.58,219.82,144.38,252.82,79.02,231.56,82.44,188.49,73.16,210.43,221.43,257.91,232.52,152.74,159.11,279.89,763.04,153.16,0,146.18,0
YDR345C_mRNA,522.29,37.28,447.54,43.68,435.27,49.51,522.39,527.42,567.82,538.52,46.52,640.72,75.6,526.94,91.82,202.95,34.34,290.58,291.85,290.98,285.34,32.81,365.06,380.43,417.61,719.71,132.06,555.58,169.03
YHR092C_mRNA,32.87,9.12,51.59,10.2,48.68,8.82,28.68,33.83,42.33,34.07,6.99,26.16,0,38.9,9.06,53.96,7.34,35.51,55.48,125.94,62.96,13.86,15.13,34.49,186.05,146.96,0,97.48,0
YHR096C_mRNA,1.81,4.15,0,3.49,0,2.68,0.51,1.42,1.05,1.09,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR343C_mRNA,0,0.06,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,21.69,0,0,0
YDR342C_mRNA,153.67,72.67,158.62,39.32,85.69,41.77,153.78,161.69,171.41,87.07,32.66,137.95,55.9,115.15,40.51,557.72,124.45,418.36,453.2,577.97,542.65,167.09,328.45,329.56,284.57,268.8,0,257.66,306.68
YJL214W_mRNA,0,0,0,0,0,0,2.04,3.61,0.54,1.08,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJL219W_mRNA,0,0,0,0,0,0,0,0.18,1.35,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL189W_mRNA,2.59,12.01,20.78,20.2,14.54,15.5,14.19,9.56,13.48,14.27,21.5,7.79,29.76,12.25,11.94,23.4,19.06,0,11.82,52.15,23.8,9.13,19.87,15.9,0,0,0,0,129.81
YEL034W_mRNA,1853.6,2985.35,1398.16,3165.18,1755.56,3559.33,2247.96,2174.03,2215.39,1680.06,3043.13,1701.43,3524.29,1984.72,3951.83,1853.54,1633.79,1637.07,1514.24,1214.14,1403.24,1387.69,1356.2,1303.51,1264.15,871.45,2471.83,502.37,1348.78
YIR037W_mRNA,79.88,211.22,109.14,125.36,123.36,88.17,122.39,159.15,162.94,117.16,133.46,80,150.5,118.19,131.76,148.9,229.45,156.32,217.21,428.3,12.21,160.57,344.7,292.07,81.83,21.9,0,0,167.84
YOR126C_mRNA,72.18,0,34.01,30.9,28.65,40.65,39.5,42.9,40.37,30.04,10.74,27.11,11.56,25.56,0,48.83,9.09,26.53,20.48,0,51.73,15.97,0,27.54,138.64,0,0,0,0
YJR122W_mRNA,10.46,9.68,20.22,24.41,14.86,18.73,23.48,13,21.75,17.57,22.28,18.87,13.32,19.77,9.62,13.21,15.36,24.74,19.1,0,19.2,36.79,0,0,0,0,0,7.39,0
YNL164C_mRNA,11.32,85.26,16.67,38.6,17.98,21.15,16.26,13.18,13.07,18.84,43.61,11.34,7.22,13.37,34.77,12.76,32.17,10.02,7.74,0,0,19.94,0,0,0,0,0,49.97,0
YIL090W_mRNA,22.9,48.51,39.56,25.95,39.92,51.21,29.76,42.58,44.06,38.67,51.88,33.44,48.56,36.04,14.61,32.66,10.18,36.11,31.36,15.35,32.82,30.17,0,5.88,29.32,15.69,0,0,0
YER065C_mRNA,0,0,1.79,0,0.71,0,1.56,3.31,2.74,1.1,0,3.8,4.83,0.9,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR006C_mRNA,1.84,0,3.91,3.58,2.76,5.5,5.05,4.29,4.26,3.2,4.36,3.69,9.39,7.84,11.3,0,3.69,0,0,0,14.8,0,0,0,0,0,0,78.13,0
YER078C_mRNA,34.74,18.9,19.74,17.87,18.32,15.24,24.04,28.16,19.47,23.66,16.92,26.61,13.01,21.23,31.31,23.96,28.63,48.34,42.92,24.65,42.18,43.1,0,6.27,31.4,0,0,0,0
ICR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR157C_mRNA,0,8.36,2.54,10.54,6.72,0,0,2.79,6.23,0,4.27,9.01,18.41,3.4,0,3.25,7.23,8.48,9.82,14.47,4.13,31.77,0,0,0,14.8,0,0,0
YJL077C_mRNA,0,0,0,11.2,0,0,0,1.11,0,4.95,20.43,0,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR099C_mRNA,71.3,5.9,30,17.35,26.64,3.8,36.93,62.76,52.19,68.56,42.22,67.59,64.92,58.92,11.72,45.94,11.91,36.09,34.83,30.72,37.96,0,0,0,0,10.47,0,8.99,0
YMR195W_mRNA,0,0,5.44,79.39,19.42,78.32,23.7,17.93,11.67,18.39,82.8,14.46,103.98,16.36,26.82,10.42,11.68,0,0,0,0,10.25,0,0,0,0,0,0,0
YPL250C_mRNA,34.05,106.03,12.03,89.15,38.16,68.4,55.89,46.25,19.66,24.64,67.79,11.37,153.24,21.44,140.55,10.24,38.24,0,0,0,6.51,50.38,0,0,0,23.34,0,20.04,143.22
YNL037C_mRNA,191.86,257.67,172.93,189.56,172.45,191.17,259.41,257.39,230.35,248.72,276.77,217.21,241.18,224.52,234.82,223.2,241.63,141.15,149.4,178.9,194.5,235.05,276.75,298.13,384.53,297.31,0,166.89,504.68
YOR136W_mRNA,255.45,287.3,253.66,253.17,200.7,171.09,295.9,340.07,352.16,328.97,254.34,333.56,307.24,322.43,380.83,239.02,304.49,273.62,248.23,163.21,366.86,214.2,192.09,197.64,220.11,481.1,183.67,337.17,44.78
YPL117C_mRNA,52.44,136.86,66.4,134.25,78.37,152.07,78.91,85.87,73.79,78.75,175.01,67.29,188.39,77.38,241.89,138.94,122.86,143.01,152.16,184.52,60.13,104.04,87.73,80.24,50.36,148.26,0,115.72,41.08
YDL066W_mRNA,681.59,209.92,708.59,323.57,630.99,319.47,828.67,751.65,791.7,723.91,297.34,744.38,382.3,826.06,331.77,371.38,684.9,461.85,435.14,346.13,482.84,4226.74,358.74,380.71,464.69,660.1,1033.81,1149.86,1992.16
YLR174W_mRNA,0,0,0,0,0,0,2.69,2.86,2.83,0,0,2.46,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL009W_mRNA,2.41,0,0.57,0,1.8,0,1.32,0,0.7,0.7,0,0,3.08,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJL146W_mRNA,26.39,25.44,15.03,32.08,23.83,29.54,22.27,21.34,25.4,14.01,23.42,16.52,14,16.62,16.86,15.87,17.61,31.2,26.09,8.84,10.09,46.41,84.3,67.46,0,0,0,77.66,0
YFL013C_mRNA,29.74,72.28,21.39,65.33,16.37,48.96,17.13,16.71,21.23,19.94,38.82,31.35,77.6,13.3,43.11,19.76,45.88,18.53,15.73,6.29,50.26,65.93,0,0,0,0,0,0,156.21
YNL215W_mRNA,10.19,47.3,1.6,49.71,10.15,20.34,10.22,8.57,13.73,7.87,36.29,10.21,39.07,4.81,62.7,9.19,43.22,0,12.37,54.64,0,119.86,0,0,0,0,0,0,0
YLR052W_mRNA,8.32,145.12,9.8,166.75,17.1,168.52,23.9,18.57,7.2,12.04,138.56,10.42,106.53,9.82,147.48,22.51,114.45,19.59,18.9,16.73,0,169.15,0,12.81,63.92,0,0,0,0
YOR189W_mRNA,0,29.09,19.05,24.46,11.62,46.92,13.61,32.59,21.54,12.6,37.2,24.91,40.05,26.43,86.77,0,33.58,0,0,0,7.13,44.23,0,0,0,25.58,0,0,0
YER092W_mRNA,33.89,13.19,7.98,88.72,12.66,76.59,38.63,33.98,6.52,14.72,87.71,5.66,79.89,32.01,61.2,5.09,137.02,0,0,0,32.39,90.25,0,17.2,86.79,0,0,0,0
YEL044W_mRNA,8.35,19.35,19.03,43.39,29.13,54.11,17.52,17.29,17.68,12.09,36.3,8.37,42.63,15.78,42.76,20.09,52.12,16.44,17.76,22.4,15.97,29.43,0,0,0,0,548.09,0,87.15
YBR159W_mRNA,139.43,36.75,137.36,55.61,134.97,52.15,113.57,112.54,102.45,147.69,60.15,119.01,60.7,127.19,73.06,77.17,48.77,168.2,141.38,50.97,58.14,27.93,36.36,29.1,0,221.54,0,0,0
YLR223C_mRNA,5.19,31.1,7.09,22.13,6.2,20.07,4.83,8.06,5.99,8.71,22.03,6.76,17.13,6.86,39.64,12.17,15.88,1.23,0.95,0,2.38,12.73,0,3.19,15.95,4.27,0,0,51.71
YOL023W_mRNA,3.45,11.94,4.46,18.4,5.15,10.27,7.07,6.02,3.48,6.98,6.11,7.76,21.91,2.44,13.19,10.88,8.04,2.04,14.16,55.42,1.98,15.12,0,0,0,0,0,6.08,0
YFR017C_mRNA,0,66.88,3.38,42.18,3.58,28.77,6.55,10.21,12.43,5.54,45.61,4.79,12.28,6.78,81.27,0,22.52,16.87,13.03,0,5.49,33.9,0,0,0,0,0,0,90.35
YNL157W_mRNA,78.43,155.15,28.43,124.52,42.83,145.59,28.06,36.33,31.35,20.96,36.07,18.13,69.89,9.09,112.18,21.77,97.67,0,5.46,24.26,20.76,139.39,0,0,0,0,0,0,0
YHR132W-A_mRNA,6.04,84.77,12.81,172.24,9.03,236.98,39.68,18.76,38.38,8.75,202.35,3.03,93.35,19.98,149.82,10.9,326.13,14.17,10.94,0,6.93,161.1,0,0,0,0,0,0,0
YHR187W_mRNA,38.19,40.29,60.52,81.31,53.18,20.8,60.79,47.84,45.1,50.25,37.1,36.51,62.12,29.51,69.43,59.5,30.23,81.85,97.94,153.58,31.85,30.63,145.77,116.61,0,14.28,0,49.03,0
YLR384C_mRNA,75.31,37.05,105.05,88.53,112.23,65.41,97.01,78.99,84.27,97.51,77.8,95.77,74.08,79.52,90.47,87.01,85.52,97.3,85.18,44.24,101.89,48.92,81.34,114.58,247.05,59.16,0,116.52,57.95
YJL057C_mRNA,9.7,22.41,7.24,15.7,9.06,12.05,6.64,10.36,10.27,12.64,15.28,7.29,10.28,11.46,12.38,8.75,18.32,13.4,10.34,0,3.71,0,0,0,0,0,0,0,100.91
YJR118C_mRNA,61.63,44.18,70.37,18.57,62,14.25,50.59,60.73,60.22,68.62,22.6,56.98,18.24,69.4,0,59.87,28.68,89.18,81.73,57.2,59.81,16.79,307.26,245.89,0,0,0,234.35,0
YBL076C_mRNA,522.64,313.96,606.83,317.19,572.68,302.19,523.31,543.14,509.97,614.08,305.64,599.87,369.42,549.07,352.4,464.47,182.64,721.78,615.53,256.1,457.06,225.19,733.3,829.71,1214.76,302.54,215.1,616.39,622.46
YER086W_mRNA,372.72,108.76,362.75,122.53,315.08,112.26,317.77,318.55,305.93,392.35,104.58,413.83,107.78,299.56,112.45,256.38,101.67,155.9,236.38,514.76,356.18,122.36,403.92,410.03,433.88,239.98,273.16,491.82,11.75
YMR108W_mRNA,271.6,238.51,313.65,256.4,300.56,285.76,357.41,346.03,353.22,341.83,343.34,349.63,330.18,316.44,372.62,336.83,462.08,235.06,236.32,243.37,372.39,336.73,464.64,494.26,612.39,273.16,226.54,271,441.85
YJR016C_mRNA,471.53,93.8,577.27,148.34,483.76,141.2,594.83,589.18,664.95,732.85,127.94,658.07,172.15,611.41,130.26,718.14,248.74,601.09,654.55,839.31,975.09,244.47,629.96,664.27,801.76,421.22,164.98,436.68,301.67
YLR355C_mRNA,810.87,1002.73,974.71,774.45,1029.31,876.33,1191.95,1346.87,1421.13,1118.99,867.75,1061.81,1017.52,1135.63,1062.58,974.41,1635.05,859.64,861.06,870.91,877.89,1218.74,1034.97,935.5,541.73,642.09,624.47,906.9,1086.74
YCL009C_mRNA,797.15,640.38,743.95,551.71,771.27,433.54,690.59,749.46,803.22,780.05,784.52,796.67,592,802.72,576.39,448.61,682.08,670.72,734.78,958.96,507.85,420.7,729.34,604.5,104.69,658.46,584.04,1431.31,598.05
YGR287C_mRNA,5.41,0,3.4,7.02,8.1,5.38,8.29,3.85,4.34,6.13,4.27,2.71,11.49,6.06,2.77,6.51,1.2,2.14,1.65,0,0,0,0,0,0,0,0,0,11.27
YOL157C_mRNA,0,0,0,0,0,5.38,1.24,0.5,0,0,8.54,0.9,0,0,2.77,1.63,1.43,2.14,1.65,0,0,0,0,0,0,0,0,0,0
YIL172C_mRNA,0,6.26,1.28,0,1.35,0,2.47,2.03,4.34,1.12,0,0.9,0,3.79,2.77,1.63,2.9,4.27,3.3,0,6.32,9.51,0,0,0,0,0,0,0
YJL221C_mRNA,0,6.26,1.28,0,1.35,0,2.47,2.03,4.34,1.12,0,0.9,0,3.79,2.77,1.63,2.9,4.27,3.3,0,6.32,9.51,0,0,0,0,0,0,0
YJL216C_mRNA,0,0,0.86,1.78,0,0,1,0.35,0.53,0.53,0,0.92,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR073W_mRNA,112.61,0,6.13,0,6.71,0,0,3.81,5.53,13.84,0,52.19,0,0,0,20.78,0,6.68,12.91,0,0,49.1,0,0,0,0,0,9.61,0
